Title,Company,Location,Board,Search Term,Commute,URL,Posted
"QA Engineer- Selenium Experience","","","Reed","Software QA Automation Engineer","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/qa-engineer-selenium-experience/56765039?source=searchResults&filter=%2Fjobs%2Fsoftware-qa-automation-engineer-jobs-in-united-kingdom",""
"Test Engineer","","","Reed","Software QA Automation Engineer","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/test-engineer/56855994?source=searchResults&filter=%2Fjobs%2Fsoftware-qa-automation-engineer-jobs-in-united-kingdom",""
"Senior Software Tester","","","Reed","Software QA Automation Engineer","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/senior-software-tester/56708334?source=searchResults&filter=%2Fjobs%2Fsoftware-qa-automation-engineer-jobs-in-united-kingdom",""
"Software Engineer Apprentice","","","Reed","Software QA Automation Engineer","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/software-engineer-apprentice/56801791?source=searchResults&filter=%2Fjobs%2Fsoftware-qa-automation-engineer-jobs-in-united-kingdom",""
"Junior Automation QA Engineer","","","Reed","Software QA Automation Engineer","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/junior-automation-qa-engineer/56812839?source=searchResults&filter=%2Fjobs%2Fsoftware-qa-automation-engineer-jobs-in-united-kingdom",""
"QA Engineer","","","Reed","Software QA Automation Engineer","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/qa-engineer/56793724?source=searchResults&filter=%2Fjobs%2Fsoftware-qa-automation-engineer-jobs-in-united-kingdom",""
"Lead Quality Engineer","","","Reed","Software QA Automation Engineer","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/lead-quality-engineer/56812312?source=searchResults&filter=%2Fjobs%2Fsoftware-qa-automation-engineer-jobs-in-united-kingdom",""
"QA Engineer","","","Reed","Software QA Automation Engineer","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/qa-engineer/56789104?source=searchResults&filter=%2Fjobs%2Fsoftware-qa-automation-engineer-jobs-in-united-kingdom",""
"AI & Digital Support Apprentice","","","Reed","Software QA Automation Engineer","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/ai-digital-support-apprentice/56806607?source=searchResults&filter=%2Fjobs%2Fsoftware-qa-automation-engineer-jobs-in-united-kingdom",""
"Tester/ Full Stack Quality Engineer - Katalon, Hybrid - London","","","Reed","Software QA Automation Engineer","🔀 Hybrid | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/tester-full-stack-quality-engineer-katalon-hybrid-london/56782949?source=searchResults&filter=%2Fjobs%2Fsoftware-qa-automation-engineer-jobs-in-united-kingdom",""
"Test Automation Lead","","","Reed","Software QA Automation Engineer","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/test-automation-lead/56804787?source=searchResults&filter=%2Fjobs%2Fsoftware-qa-automation-engineer-jobs-in-united-kingdom",""
"Test Engineer","","","Reed","Software QA Automation Engineer","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/test-engineer/56822662?source=searchResults&filter=%2Fjobs%2Fsoftware-qa-automation-engineer-jobs-in-united-kingdom",""
"Quality Engineer","","","Reed","Software QA Automation Engineer","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/quality-engineer/56812768?source=searchResults&filter=%2Fjobs%2Fsoftware-qa-automation-engineer-jobs-in-united-kingdom",""
"QA Test Lead","","","Reed","Software QA Automation Engineer","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/qa-test-lead/56821661?source=searchResults&filter=%2Fjobs%2Fsoftware-qa-automation-engineer-jobs-in-united-kingdom",""
"QA Auditor","","","Reed","Software QA Automation Engineer","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/qa-auditor/56839922?source=searchResults&filter=%2Fjobs%2Fsoftware-qa-automation-engineer-jobs-in-united-kingdom",""
"QA/Test Engineer","","","Reed","Software QA Automation Engineer","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/qa-test-engineer/56789929?source=searchResults&filter=%2Fjobs%2Fsoftware-qa-automation-engineer-jobs-in-united-kingdom",""
"Q&A Test Engineer","","","Reed","Software QA Automation Engineer","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/q-a-test-engineer/56772091?source=searchResults&filter=%2Fjobs%2Fsoftware-qa-automation-engineer-jobs-in-united-kingdom",""
"Senior Test Analyst","","","Reed","Software QA Automation Engineer","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/senior-test-analyst/56833369?source=searchResults&filter=%2Fjobs%2Fsoftware-qa-automation-engineer-jobs-in-united-kingdom",""
"Senior Site Reliability Engineer","","","Reed","Software QA Automation Engineer","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/senior-site-reliability-engineer/56802834?source=searchResults&filter=%2Fjobs%2Fsoftware-qa-automation-engineer-jobs-in-united-kingdom",""
"Senior DevOps Engineer – Contract - Hybrid","","","Reed","Software QA Automation Engineer","🔀 Hybrid | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/senior-devops-engineer--contract-hybrid/56731742?source=searchResults&filter=%2Fjobs%2Fsoftware-qa-automation-engineer-jobs-in-united-kingdom",""
"Senior Software Engineer (Test)","","","Reed","Software QA Automation Engineer","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/senior-software-engineer-test/56758314?source=searchResults&filter=%2Fjobs%2Fsoftware-qa-automation-engineer-jobs-in-united-kingdom",""
"Software Quality Engineer","","","Reed","Software QA Automation Engineer","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/software-quality-engineer/56698833?source=searchResults&filter=%2Fjobs%2Fsoftware-qa-automation-engineer-jobs-in-united-kingdom",""
"Quality Assurance","","","Reed","Software QA Automation Engineer","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/quality-assurance/56829104?source=searchResults&filter=%2Fjobs%2Fsoftware-qa-automation-engineer-jobs-in-united-kingdom",""
"QA Engineer","","","Reed","Software QA Automation Engineer","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/qa-engineer/56736133?source=searchResults&filter=%2Fjobs%2Fsoftware-qa-automation-engineer-jobs-in-united-kingdom",""
"QA Test Lead","","","Reed","Testing Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/qa-test-lead/56821661?source=searchResults&filter=%2Fjobs%2Ftesting-lead-jobs-in-united-kingdom",""
"Test Automation Lead","","","Reed","Testing Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/test-automation-lead/56804787?source=searchResults&filter=%2Fjobs%2Ftesting-lead-jobs-in-united-kingdom",""
"Test Lead","","","Reed","Testing Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/test-lead/56689532?source=searchResults&filter=%2Fjobs%2Ftesting-lead-jobs-in-united-kingdom",""
"Test Lead","","","Reed","Testing Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/test-lead/56732007?source=searchResults&filter=%2Fjobs%2Ftesting-lead-jobs-in-united-kingdom",""
"Electronics Test Lead","","","Reed","Testing Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/electronics-test-lead/56719905?source=searchResults&filter=%2Fjobs%2Ftesting-lead-jobs-in-united-kingdom",""
"Security Test Lead","","","Reed","Testing Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/security-test-lead/56752614?source=searchResults&filter=%2Fjobs%2Ftesting-lead-jobs-in-united-kingdom",""
"Test Engineer","","","Reed","Testing Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/test-engineer/56822662?source=searchResults&filter=%2Fjobs%2Ftesting-lead-jobs-in-united-kingdom",""
"Test Lead with Active SC Clearance - London/Corsham, UK","","","Reed","Testing Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/test-lead-with-active-sc-clearance-london-corsham-uk/56818623?source=searchResults&filter=%2Fjobs%2Ftesting-lead-jobs-in-united-kingdom",""
"Principal Test Engineer","","","Reed","Testing Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/principal-test-engineer/56814594?source=searchResults&filter=%2Fjobs%2Ftesting-lead-jobs-in-united-kingdom",""
"Project Test Manager","","","Reed","Testing Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/project-test-manager/56764892?source=searchResults&filter=%2Fjobs%2Ftesting-lead-jobs-in-united-kingdom",""
"Lead Quality Assurance - Salesforce","","","Reed","Testing Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/lead-quality-assurance-salesforce/56778952?source=searchResults&filter=%2Fjobs%2Ftesting-lead-jobs-in-united-kingdom",""
"Lead Electronic Test Engineer","","","Reed","Testing Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/lead-electronic-test-engineer/56460201?source=searchResults&filter=%2Fjobs%2Ftesting-lead-jobs-in-united-kingdom",""
"Lead Application Analyst","","","Reed","Testing Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/lead-application-analyst/56475287?source=searchResults&filter=%2Fjobs%2Ftesting-lead-jobs-in-united-kingdom",""
"Test and Release Manager","","","Reed","Testing Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/test-and-release-manager/56764062?source=searchResults&filter=%2Fjobs%2Ftesting-lead-jobs-in-united-kingdom",""
"Test Manager","","","Reed","Testing Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/test-manager/56837852?source=searchResults&filter=%2Fjobs%2Ftesting-lead-jobs-in-united-kingdom",""
"Automation Tester - Outside IR35","","","Reed","Testing Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/automation-tester-outside-ir35/56736295?source=searchResults&filter=%2Fjobs%2Ftesting-lead-jobs-in-united-kingdom",""
"Programme Test Manager - Inside IR35 - REMOTE","","","Reed","Testing Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/programme-test-manager-inside-ir35-remote/56864530?source=searchResults&filter=%2Fjobs%2Ftesting-lead-jobs-in-united-kingdom",""
"Test Automation Manager","","","Reed","Testing Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/test-automation-manager/56769563?source=searchResults&filter=%2Fjobs%2Ftesting-lead-jobs-in-united-kingdom",""
"Internal Controls Tester","","","Reed","Testing Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/internal-controls-tester/56844404?source=searchResults&filter=%2Fjobs%2Ftesting-lead-jobs-in-united-kingdom",""
"Lead Internal Quality Assurer","","","Reed","Testing Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/lead-internal-quality-assurer/56852440?source=searchResults&filter=%2Fjobs%2Ftesting-lead-jobs-in-united-kingdom",""
"Head of Penetration Testing (Hands-on)","","","Reed","Testing Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/head-of-penetration-testing-hands-on/56761883?source=searchResults&filter=%2Fjobs%2Ftesting-lead-jobs-in-united-kingdom",""
"Senior Design Engineer","","","Reed","Testing Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/senior-design-engineer/56790406?source=searchResults&filter=%2Fjobs%2Ftesting-lead-jobs-in-united-kingdom",""
"Software QA Lead","","","Reed","Testing Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/software-qa-lead/56848224?source=searchResults&filter=%2Fjobs%2Ftesting-lead-jobs-in-united-kingdom",""
"QA Lead / Senior QA Tester","","","Reed","Testing Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/qa-lead-senior-qa-tester/56710772?source=searchResults&filter=%2Fjobs%2Ftesting-lead-jobs-in-united-kingdom",""
"Testing Manager","","","Reed","Testing Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/testing-manager/56752652?source=searchResults&filter=%2Fjobs%2Ftesting-lead-jobs-in-united-kingdom",""
"QA Test Lead","","","Reed","Test Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/qa-test-lead/56821661?source=searchResults&filter=%2Fjobs%2Ftest-lead-jobs-in-united-kingdom",""
"Test Automation Lead","","","Reed","Test Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/test-automation-lead/56804787?source=searchResults&filter=%2Fjobs%2Ftest-lead-jobs-in-united-kingdom",""
"Test Lead","","","Reed","Test Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/test-lead/56689532?source=searchResults&filter=%2Fjobs%2Ftest-lead-jobs-in-united-kingdom",""
"Test Lead","","","Reed","Test Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/test-lead/56732007?source=searchResults&filter=%2Fjobs%2Ftest-lead-jobs-in-united-kingdom",""
"Electronics Test Lead","","","Reed","Test Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/electronics-test-lead/56719905?source=searchResults&filter=%2Fjobs%2Ftest-lead-jobs-in-united-kingdom",""
"Security Test Lead","","","Reed","Test Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/security-test-lead/56752614?source=searchResults&filter=%2Fjobs%2Ftest-lead-jobs-in-united-kingdom",""
"Test Engineer","","","Reed","Test Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/test-engineer/56822662?source=searchResults&filter=%2Fjobs%2Ftest-lead-jobs-in-united-kingdom",""
"Test Lead with Active SC Clearance - London/Corsham, UK","","","Reed","Test Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/test-lead-with-active-sc-clearance-london-corsham-uk/56818623?source=searchResults&filter=%2Fjobs%2Ftest-lead-jobs-in-united-kingdom",""
"Principal Test Engineer","","","Reed","Test Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/principal-test-engineer/56814594?source=searchResults&filter=%2Fjobs%2Ftest-lead-jobs-in-united-kingdom",""
"Project Test Manager","","","Reed","Test Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/project-test-manager/56764892?source=searchResults&filter=%2Fjobs%2Ftest-lead-jobs-in-united-kingdom",""
"Lead Quality Assurance - Salesforce","","","Reed","Test Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/lead-quality-assurance-salesforce/56778952?source=searchResults&filter=%2Fjobs%2Ftest-lead-jobs-in-united-kingdom",""
"Lead Electronic Test Engineer","","","Reed","Test Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/lead-electronic-test-engineer/56460201?source=searchResults&filter=%2Fjobs%2Ftest-lead-jobs-in-united-kingdom",""
"Test and Release Manager","","","Reed","Test Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/test-and-release-manager/56764062?source=searchResults&filter=%2Fjobs%2Ftest-lead-jobs-in-united-kingdom",""
"Test Manager","","","Reed","Test Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/test-manager/56837852?source=searchResults&filter=%2Fjobs%2Ftest-lead-jobs-in-united-kingdom",""
"Automation Tester - Outside IR35","","","Reed","Test Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/automation-tester-outside-ir35/56736295?source=searchResults&filter=%2Fjobs%2Ftest-lead-jobs-in-united-kingdom",""
"Programme Test Manager - Inside IR35 - REMOTE","","","Reed","Test Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/programme-test-manager-inside-ir35-remote/56864530?source=searchResults&filter=%2Fjobs%2Ftest-lead-jobs-in-united-kingdom",""
"Test Automation Manager","","","Reed","Test Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/test-automation-manager/56769563?source=searchResults&filter=%2Fjobs%2Ftest-lead-jobs-in-united-kingdom",""
"Head of Penetration Testing (Hands-on)","","","Reed","Test Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/head-of-penetration-testing-hands-on/56761883?source=searchResults&filter=%2Fjobs%2Ftest-lead-jobs-in-united-kingdom",""
"Senior Design Engineer","","","Reed","Test Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/senior-design-engineer/56790406?source=searchResults&filter=%2Fjobs%2Ftest-lead-jobs-in-united-kingdom",""
"QA Lead / Senior QA Tester","","","Reed","Test Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/qa-lead-senior-qa-tester/56710772?source=searchResults&filter=%2Fjobs%2Ftest-lead-jobs-in-united-kingdom",""
"Software QA Lead","","","Reed","Test Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/software-qa-lead/56848224?source=searchResults&filter=%2Fjobs%2Ftest-lead-jobs-in-united-kingdom",""
"Test Manager","","","Reed","Test Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/test-manager/56831000?source=searchResults&filter=%2Fjobs%2Ftest-lead-jobs-in-united-kingdom",""
"Lead Automation Tester Engineer, C#, tyescript, Playwright","","","Reed","Test Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/lead-automation-tester-engineer-c-tyescript-playwright/56838448?source=searchResults&filter=%2Fjobs%2Ftest-lead-jobs-in-united-kingdom",""
"EPoS Test Manager (Outside IR35)","","","Reed","Test Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/epos-test-manager-outside-ir35/56717790?source=searchResults&filter=%2Fjobs%2Ftest-lead-jobs-in-united-kingdom",""
"Testing Manager","","","Reed","Test Lead","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/testing-manager/56752652?source=searchResults&filter=%2Fjobs%2Ftest-lead-jobs-in-united-kingdom",""
"QA Engineer","","","Reed","QA Engineer","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/qa-engineer/56736133?source=searchResults&filter=%2Fjobs%2Fqa-engineer-jobs-in-united-kingdom",""
"QA Engineer","","","Reed","QA Engineer","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/qa-engineer/56793724?source=searchResults&filter=%2Fjobs%2Fqa-engineer-jobs-in-united-kingdom",""
"QA Engineer","","","Reed","QA Engineer","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/qa-engineer/56789104?source=searchResults&filter=%2Fjobs%2Fqa-engineer-jobs-in-united-kingdom",""
"QA Engineer","","","Reed","QA Engineer","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/qa-engineer/56779691?source=searchResults&filter=%2Fjobs%2Fqa-engineer-jobs-in-united-kingdom",""
"QA Engineer","","","Reed","QA Engineer","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/qa-engineer/56836249?source=searchResults&filter=%2Fjobs%2Fqa-engineer-jobs-in-united-kingdom",""
"QA Automation Engineer","","","Reed","QA Engineer","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/qa-automation-engineer/56848010?source=searchResults&filter=%2Fjobs%2Fqa-engineer-jobs-in-united-kingdom",""
"Quality Assurance Engineer","","","Reed","QA Engineer","🏢 Office | 📍 Brak lokalizacji","https://www.reed.co.uk/jobs/quality-assurance-engineer/56788684?source=searchResults&filter=%2Fjobs%2Fqa-engineer-jobs-in-united-kingdom",""
